route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2,radni_dan,Linija_2_Smer_B_radni_dan_T17,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T18,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T19,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T20,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T21,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T22,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T23,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T24,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T25,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_T26,Srpski šor,1,,Linija_2_Smer_B,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_J_T01,Srpski šor,1,,Linija_2_Smer_B_Od_Jadran,0,
2,radni_dan,Linija_2_Smer_B_radni_dan_M_T01,Mešc,1,,Linija_2_Smer_B_Do_Mešc,0,
2,subota,Linija_2_Smer_A_subota_T01,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T02,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T03,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T04,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T05,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T06,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T07,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T08,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T09,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T10,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T11,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_A_subota_T12,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,subota,Linija_2_Smer_B_subota_T01,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T02,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T03,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T04,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T05,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T06,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T07,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T08,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T09,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T10,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_T11,Srpski šor,1,,Linija_2_Smer_B,0,
2,subota,Linija_2_Smer_B_subota_J_T01,Srpski šor,1,,Linija_2_Smer_B_Od_Jadran,0,
2,subota,Linija_2_Smer_B_subota_M_T01,Mešc,1,,Linija_2_Smer_B_Do_Mešc,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T01,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T02,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T03,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T04,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T05,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T06,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T07,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T08,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T09,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T10,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T11,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_A_nedelja_i_praznici_T12,Pačirski put (KTC),0,,Linija_2_Smer_A,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T01,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T02,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T03,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T04,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T05,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T06,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T07,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T08,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T09,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T10,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_T11,Srpski šor,1,,Linija_2_Smer_B,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_J_T01,Srpski šor,1,,Linija_2_Smer_B_Od_Jadran,0,
2,nedelja_i_praznici,Linija_2_Smer_B_nedelja_i_praznici_M_T01,Mešc,1,,Linija_2_Smer_B_Do_Mešc,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T01,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T02,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T03,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T04,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T05,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T06,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T07,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T08,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T09,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T10,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T11,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T12,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T13,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T14,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T15,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T16,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T17,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T18,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T19,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T20,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T21,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T22,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T23,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T24,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T25,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T26,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Školski_radni_dan_T27,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_radni_dan,Linija_3_Smer_A_Od_Patrija_Školski_radni_dan_T01,Bajski put,0,,Linija_3_Smer_A_Od_Patrija,0,
3,Školski_radni_dan,Linija_3_Smer_A_Do_Lifka_Školski_radni_dan_T01,Lifka,0,,Linija_3_Smer_A_Do_Lifka,0,
3,Školski_radni_dan,Linija_3_Smer_A_Do_Lifka_Školski_radni_dan_T02,Lifka,0,,Linija_3_Smer_A_Do_Lifka,0,
3,Školski_radni_dan,Linija_3_Smer_A_Do_Radio_Subotica_Školski_radni_dan_T01,Radio Subotica,0,,Linija_3_Smer_A_Do_Radio_Subotica,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T01,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T02,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T03,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T04,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T05,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T06,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T07,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T08,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T09,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T10,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T11,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T12,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T13,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T14,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T15,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T16,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T17,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T18,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T19,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T20,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T21,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T22,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T23,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T24,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T25,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Raspust_radni_dan_T26,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_A_Do_Lifka_Raspust_radni_dan_T01,Lifka,0,,Linija_3_Smer_A_Do_Lifka_Raspust,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T01,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T02,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T03,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T04,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T05,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T06,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T07,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T08,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T09,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T10,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T11,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T12,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T13,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T14,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T15,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T16,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T17,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T18,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T19,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T20,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T21,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T22,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T23,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T24,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T25,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T26,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Školski_radni_dan_T27,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_radni_dan,Linija_3_Smer_B_Do_Nova_Opština_Školski_radni_dan_T01,Nova Opština,1,,Linija_3_Smer_B_Do_Nova_Opština,0,
3,Školski_radni_dan,Linija_3_Smer_B_Od_Lifka_Školski_radni_dan_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Lifka,0,
3,Školski_radni_dan,Linija_3_Smer_B_Od_Radio_Subotica_Školski_radni_dan_T01,Markova Sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Školski_radni_dan,Linija_3_Smer_B_Od_Radio_Subotica_Školski_radni_dan_T02,Markova Sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T01,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T02,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T03,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T04,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T05,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T06,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T07,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T08,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T09,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T10,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T11,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T12,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T13,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T14,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T15,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T16,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T17,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T18,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T19,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T20,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T21,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T22,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T23,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T24,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T25,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Raspust_radni_dan_T26,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Do_Nova_Opština_Raspust_radni_dan_T01,Nova Opština,1,,Linija_3_Smer_B_Do_Nova_Opština_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_radni_dan_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
3,Raspust_radni_dan,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_radni_dan_T02,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T01,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T02,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T03,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T04,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T05,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T06,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T07,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T08,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T09,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T10,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T11,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T12,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T13,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T14,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T15,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T16,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T17,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T18,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T19,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T20,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T21,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Školski_subota_T22,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_subota,Linija_3_Smer_A_Do_Radio_Subotica_Školski_subota_T01,Radio Subotica,0,,Linija_3_Smer_A_Do_Radio_Subotica,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T01,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T02,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T03,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T04,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T05,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T06,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T07,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T08,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T09,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T10,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T11,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T12,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T13,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T14,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T15,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T16,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T17,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T18,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T19,Makova sedmica,1,,Linija_3_Smer_B,0,
